    2.9572     1.1750
   14.5458     1.9823
    5.9305     5.8198
    2.6661     0.7392
    2.7736     3.0464
    3.2470    -0.6499
    3.9256    -4.8010
    5.4447     6.3298
   11.9037    -0.9302
    5.5453     5.7232
    5.3329     4.8662
    8.9869     0.1646
    5.1868    -5.7281
    0.6974     1.0772
    6.9781    -6.1156
    0.7838     2.6308
   12.0934    -0.0834
    2.1796     2.8027
    7.5226   -10.5785
    5.3975     4.3770
   -2.8580    -0.4654
    5.2982    -9.5644
    5.9728    -1.8821
    6.5106    -7.8256
   10.6998     1.3858
    6.7954    -6.8667
   14.0621    -0.4475
   10.0602    -0.2312
   -1.1058     3.0427
   10.5115    -0.9754
    0.5433    -0.5976
    5.4435     5.1931
   -2.5502     2.8883
   11.0943     2.1465
    0.4060     2.3752
   -0.1625    -1.3135
    5.9148     7.2529
    5.5744     5.4149
    6.4491     6.5746
   11.5768    -0.3034
    5.8813     6.2436
    5.8106     5.1211
    0.3925     4.8748
    2.5173     1.8451
    1.8152     1.2962
    4.4302    -4.4348
    6.3651    -3.6562
    3.6754     6.5798
    7.6474    -5.3010
   -2.4037     0.9180
   12.5647     0.5862
   10.8198    -0.6732
   12.7863    -1.4890
    7.7479    -8.7976
    7.6787    -6.4506
    5.6729    -5.0192
    5.0629     5.8652
   -0.7807     4.0454
   11.6691    -1.0671
    2.1409     2.8355
    6.8569    -4.9500
   11.0763     2.1989
    1.8309    -6.3562
    4.2061     6.2462
    3.7193     4.3807
    4.7717     4.9571
   12.5226     1.9255
   11.1606    -1.8228
    4.9357    -1.5998
    4.8489     2.3674
    3.7932     4.9288
    7.6192    -4.3613
    5.7180     4.1558
    7.9733    -4.8108
   -1.0350    -1.3590
    2.1302     1.0215
   -0.1996     1.0429
   -1.1452    -1.1193
    5.3461     3.6765
    4.2188     4.4128
    4.3542     5.1474
   -2.9273     0.4201
    4.3344    -7.3148
    5.1845     6.3831
    5.6799     4.4127
   11.6567    -0.6510
    3.7845     4.2742
    5.6077     4.6123
   15.1712    -0.1787
   -4.7584     2.3164
    4.3015     3.4637
   -2.2434     2.0112
   -0.4797     1.3451
    3.8315     7.0407
    8.8572    -5.3362
    0.0561     0.8578
   11.0212     0.8803
    4.2295     4.9855
    1.3886     3.4534
   12.6643    -2.0043
    1.2362     4.5813
   13.5634     1.2537
   10.5429     0.9817
    4.1004     5.6855
    1.0290     2.5736
    2.4667     0.9478
    5.5396     4.3354
    0.7662     3.0922
    8.1195    -3.0868
    6.0558     5.0842
   10.3454    -0.0170
    4.5147     5.6001
    3.8207     3.9980
    3.2308    -9.5208
   13.1676    -0.0270
   11.9195     2.0593
    1.9936    -8.1837
   -0.0666     1.4330
   14.1124     0.5704
    5.4086     6.8214
    6.4390    -5.1532
    1.2207     0.3095
    8.9850    -5.8324
   13.4924    -0.9998
   11.9237     0.7814
    5.1861    -5.3377
    4.4379     3.7613
   -2.9257     4.1506
    4.4154    -5.3093
   11.0250    -0.2336
   14.4745     0.4834
    4.9739     4.9495
    0.8100     1.2646
   11.9027     0.3418
   -0.0456    -1.1739
    4.6370     4.3711
    2.8485     1.1480
    3.0156    -0.1804
    1.7672    -2.7010
    0.8155    -6.7599
   -0.7784    -1.1954
   12.6360    -1.1702
    7.1082    -4.3952
    5.2579     4.0211
    5.5322    -5.2805
    5.3509     5.0163
   10.2503     2.1096
   15.3041     1.1287
   10.6881     1.7995
    1.7165    -0.4479
    5.4738    -4.6953
    3.4826     5.1048
   12.1483    -1.1279
   12.3762    -0.7232
    4.2268     4.3937
   11.4626     0.1841
    5.2096    -4.0167
    1.4082     2.3595
    4.5549     5.3121
   11.0777    -0.8568
   12.8810    -0.5436
    2.3014     3.5690
    2.6077     0.6365
    5.7239    -4.2951
    3.8034     5.4699
    3.4986    -7.1408
    5.0417     5.3784
    5.5322     5.1493
   11.3620     0.1397
    1.9592     2.9578
   11.5626     0.2021
    4.3827     5.3451
    5.4751    -7.0298
    4.1995     3.3233
   10.5830    -0.5071
    1.9696    -0.5872
    3.5322     5.2663
    1.8707    -0.3232
    5.8575    -7.7741
    4.3277     0.7071
    6.7031    -9.4036
    6.0108    -7.8877
    1.6156     1.8345
   12.2485     1.3290
    5.4758     4.6058
    8.8348    -6.4189
    6.5114    -8.3962
   10.9179     0.1952
    4.5485    -6.3066
    6.2479    -6.3210
    4.4683    -7.0667
   12.3516    -0.6051
   14.7912    -0.8546
    2.5362     2.2493
   11.6352     0.6161
    6.7071    -3.7912
    5.8882     5.3033
    9.6105    -4.0415
   13.7676     0.7317
    5.6420     5.2152
   -1.3929    -0.7047
    3.2816     4.7836
    8.1437    -1.1298
    3.3208    -4.8144
    9.9480    -2.0809
    6.1028     3.8815
    9.6611    -1.6510
    2.1188     2.6721
   10.5773     1.7456
    4.3865     5.1580
    4.2324    -5.7276
   11.2204    -0.0589
    1.6469     0.5896
   10.5262    -1.1093
   -1.3603     0.8541
    5.5486     4.3690
   12.4444    -1.4750
    4.3017     3.5071
    5.6025    -4.5697
   -1.3219     3.2004
   14.0353    -1.2121
   -1.0977     2.6742
    3.1231     6.5087
    2.3703     0.7946
    4.1064    -4.7539
   -1.4283     2.3530
    4.7636     5.5931
    9.4130     1.7471
    5.9428    -6.2011
   11.4068    -2.2951
    5.3333     3.5808
    4.8107     3.2237
    6.1362     4.8783
    9.0607     0.0210
    5.0082     4.8019
    5.3301     5.7574
    5.6900     5.3701
    2.8536    -0.7728
   12.1303    -0.5763
    3.8962     4.6060
   -1.1579    -1.7486
    0.1021     3.4819
   12.9619    -1.2241
    0.9501     0.8020
    4.8138    -8.9716
    5.0965     4.6402
    6.8899     5.3992
   11.6610    -1.8335
    4.4336     4.9559
    5.4990     6.2036
    4.8435    -6.1790
   15.6620     1.7051
    8.5882    -8.1539
   10.0941    -0.6804
    5.9787     4.8399
    0.8579     2.3219
    3.2541     3.2515
    3.3645    -8.9250
   11.0949     2.8139
    3.4166    -0.7860
   -0.9048     3.0829
   10.6065    -0.3123
    3.8641    -0.7110
   10.6537     0.7334
    3.0748    -6.4988
    2.9105     5.2677
    4.2052     5.4661
    7.8386    -5.4455
    6.8031    -7.5748
    7.1514    -4.4766
   -2.5955     1.3297
   11.7213     0.4923
    4.9528     5.8936
    3.8932     0.6021
   10.5348    -0.2126
    4.8659     5.4947
    5.5402     6.3836
   13.2378     2.1403
   12.6672    -1.7619
    7.3113    -7.1347
   -0.7239    -1.8098
   12.4189     1.8791
   12.7509    -1.3114
    4.1889     5.5237
   12.3231    -1.6063
    1.3795    -1.2109
    7.2056    -4.6444
   -1.0833     3.5052
    5.9247    -5.9155
    6.8733    -4.7408
    1.5233     6.5315
    4.9979     4.4074
   12.3868     1.0661
   12.7225    -0.9149
    9.3798    -8.8117
    5.1498     4.5522
   11.7891    -0.7223
   10.9353    -2.0530
   10.8424    -2.1271
    0.5387     3.1380
   -0.9618     1.3182
    4.5868     5.4482
   -1.2491    -2.1794
   11.5835    -0.7664
   11.7531    -1.8043
   13.2540     0.4651
    5.0290     3.9670
   -1.1284    -0.0363
   10.9055    -1.7348
    3.6010     4.9045
    3.1014    -9.4314
    3.6389    -1.4429
   11.7423     2.6161
    3.0455     1.2450
    6.6374     5.9820
    5.1519     2.8430
    7.0055    -5.9166
    5.1565     4.3470
   13.7368    -1.6167
    4.2508    -8.4858
    5.2875     4.0158
   14.4246    -0.0338
   -0.2670     0.8435
    1.2806     6.3189
    2.4310    -1.9998
    6.4120     5.0412
    0.5607     1.2504
   11.9176    -0.6882
   12.5924     0.9605
    4.6073     5.1501
    4.1942    -7.5359
    3.3141     0.5919
    2.7037    -4.9488
    4.4227    -5.3567
    3.9731     7.4813
   -1.1687     4.8629
    3.5473    -2.9134
    6.8552    -4.9602
   13.0961     3.0412
   10.4807    -0.8034
    8.8921    -9.3259
   -1.0499     2.4098
    4.7825     2.3253
    6.8988    -8.1234
    2.8840     5.1260
    5.8684    -4.0494
    1.5987    -2.3236
   -0.2066    -1.3089
    3.3961     4.6521
    7.1430    -9.1632
    2.3955     1.2545
    1.2560     2.4369
    5.4889    -8.7158
    2.7751    -3.0815
   11.2333     0.6421
    3.9809     3.3956
    0.4992     2.3322
   12.5355    -1.7342
   10.7933    -0.9938
   11.6483     2.3499
    5.1150     3.4775
    4.9116     5.7189
    7.5475    -7.6387
    1.3543    -9.6100
    3.5917     4.9807
    7.5119   -11.1051
    2.5239     3.8172
   13.7058     0.9537
    5.8672    -4.2352
   12.4106    -0.9454
    3.4524     4.6519
    4.9377    -9.6750
    5.2118     6.2593
    4.6641     6.6255
   13.4168    -0.4635
    4.7655    -7.7879
   10.2283    -2.2891
   12.4349    -1.8181
   11.8686    -0.6047
    0.2356     3.5648
    2.4567     5.5371
    1.1018    -0.6362
   13.3282     0.0082
   14.8675     0.6804
    6.1868    -6.3866
    5.5302     4.8386
    4.8551     5.9969
    7.1711    -3.3380
   12.1401     1.8162
    0.0203     3.8118
    5.3426     3.7961
    7.9045    -6.4808
    5.0405    -7.2851
    3.6848     5.7452
    5.8201     5.7780
    5.5994     5.4918
    4.6074     4.9401
   12.2810     0.1468
    8.2664    -6.2055
    3.2633     3.7902
   13.5612     0.0348
    3.2487    -7.0183
    4.4311     5.5323
   14.5544     0.5704
   -2.4354     1.9352
   13.2375     0.3786
   10.2687     0.9172
    3.3044     5.5032
   14.7146    -0.0328
    4.5543    -7.3164
    0.9235     0.4722
   -0.2109     2.6274
    5.4402     4.6494
   -2.0971     3.7387
    3.6052     5.0491
   -1.6009     0.5750
    1.6362    -2.7516
    4.5983     5.3043
    1.6412     2.8933
   11.6643     0.8756
    4.5426     4.8904
    0.7835     1.3298
    3.4601   -11.3378
    5.2709     3.8780
    4.1053     4.1212
    5.4598     6.7863
    6.3964    -6.3865
    4.3731     5.5887
   10.7225    -0.2618
    4.4252    -4.9718
    5.7509    -5.4507
    4.0176     4.9171
    5.4022    -5.5118
    3.6300     0.9691
   11.3472    -0.3633
   12.2032    -0.1688
    1.9741    -3.1641
   13.5495    -0.6632
    2.7754     6.8846
    6.5214    -7.2032
   12.1492    -1.0645
    7.6790    -5.2875
   11.6659    -0.5084
   11.9382    -1.0529
    5.0665     5.6541
    9.6585    -7.2066
    3.0233     2.2799
    9.7803    -6.5893
    7.4670    -6.0212
    6.5537    -3.4101
    3.9586    -7.3719
    7.2982    -6.2870
    9.8249     1.1888
    2.1298     0.6073
    8.3579    -7.6489
    3.3185     1.0688
    5.6416     5.5048
    6.1945     6.8894
    9.3616    -0.6199
    5.8984     7.2681
   10.4705    -3.7729
    9.0748    -0.8195
   12.9879    -0.4049
    0.4083    -1.6184
   11.9101    -1.0454
    6.1625    -2.8118
    1.7178     2.2498
    5.4694     4.7136
    6.2752    -5.7033
   -0.6647     5.5898
   11.4740     0.8611
   13.5286    -0.9431
    1.5704     3.1409
    2.9119    -6.1801
    4.5375    -7.1218
    1.7778     1.5001
   13.9517     2.3183
   14.0598     0.5619
    4.1836     4.4026
    4.9415     5.5064
   11.4392     1.0833
    4.1302     6.3742
    1.2522     2.7059
    5.8394     6.5673
    9.0533    -6.0748
   12.0311     1.3652
    5.2222     5.3036
   13.4041     1.2602
    4.3482    -0.5798
    6.9766    -7.0073
   12.7797    -0.8852
   11.6016     0.5586
    4.9634    -7.3978
    2.8131    -0.4437
    5.3323    -3.9447
    5.7230    -0.6496
    4.9963     2.2421
    4.4630     4.9777
   -1.3370     0.1350
    4.8189    -0.4338
    7.2823    -6.0241
   12.7944     1.4014
    4.9790     5.8011
    7.1648    -4.8067
    3.7233    -7.4968
    6.1984    -5.5915
    5.5630     6.6204
    6.4128    -6.5408
    6.6229    -4.7855
    2.8267     5.6095
    4.2674     6.2375
    1.6882     1.1801
    1.4472     2.2050
    2.1437    -5.7490
    4.9071    -6.5729
   11.0150    -0.4368
   11.6755    -0.0969
    5.3522     6.0996
   12.1731     0.8944
    4.2268     5.7867
    5.7564    -5.5286
   -0.6345    -1.8359
   10.1992    -0.5880
    5.8792    -3.3421
    5.6321     4.1632
    3.1626    -8.6558
    5.9440    -5.6759
    2.8243    -4.6242
    4.7343     5.2405
    4.7292     6.5664
   12.1476    -1.1842
    4.4548    -4.7613
   12.4652    -0.2410
    3.6562     1.0892
    2.4203    -6.1747
    9.6025    -2.4542
    6.9826     4.3005
   11.3047    -0.7692
    9.2823    -5.9649
   10.5946    -1.8969
   11.5876     0.1908
   12.5149    -0.1455
    5.1085    -7.5886
   -0.8173     2.7848
    5.7788     5.6349
    6.9784    -6.4799
   -0.7423     0.7595
   -1.4134     1.2168
    5.9083     5.5626
    2.5680     4.5346
    0.0396     1.2946
    4.8875     4.6825
    1.8877    -1.8697
   11.9723     0.4989
   12.3643     0.3519
   -0.3091     0.4198
    8.8881    -4.0889
    5.9698    -3.8194
   -2.6481    -0.5185
   11.9149     0.2994
    4.3584     5.6561
    2.5762    -1.4838
    6.3691     5.5921
   12.8154     1.4924
    0.4653    -2.5673
    6.2919    -1.7530
   12.4096     0.4696
    5.6151    -3.2205
    6.9138     4.9304
    8.3259    -6.1728
   -1.6970     2.0945
    5.3726     4.6555
    7.3350    -4.3775
   11.7117     3.2435
    4.2923     5.9072
   11.0860     0.8225
   -1.1149     2.3207
    8.3066    -6.4372
    1.0440     3.3252
   12.2349     1.7136
    2.7362     2.8999
    7.1031    -8.5888
    9.8233    -0.0276
    6.3194     4.4848
    4.9796     5.4917
    6.7263     3.0817
    0.8933     1.5154
    5.3383     4.4527
    1.4342     1.9290
   -0.0164    -1.0544
    3.5625     4.4157
   -3.0277     0.6619
    8.1578    -7.8965
    5.2127     4.9768
    4.6016     3.7211
   12.0802    -1.4311
   -0.1223    -0.4000
    5.2988     4.7274
   10.1638     1.8666
    6.2157    -4.4599
    3.1537    -7.1726
    6.1636    -7.0574
   14.5011     0.6730
    5.1190    -9.3095
   11.1698     0.4099
    4.9279     5.9286
    5.8719    -7.4514
   10.7156     1.8330
   11.3562     0.4946
    2.0397     0.8683
    2.0141     0.7639
   -2.2757     0.3497
    3.6014     4.9666
   -1.1323     2.0190
    4.8448     0.7256
    3.6371     6.1330
   11.4963     0.7499
   12.2840     0.3650
    3.7577     6.4897
    4.3776    -4.2867
    1.7969    -1.3066
    5.2179    -6.7145
    8.6221    -7.0802
    5.3452     6.2183
    5.0764     6.5049
    5.0062    -6.4720
    4.9534    -4.1031
    4.9773     4.3927
   13.0129    -0.3982
    0.7638    -1.2301
    2.6927     4.2996
    1.0885    -0.9986
   -0.4348     3.9627
    4.8300     4.8334
    4.6104     4.4959
    5.7524    -4.4687
   13.6893    -0.3625
    6.5380     3.5530
    4.7907     5.4324
   -0.7595     0.9768
    6.3978    -5.6468
    2.9270    -0.1731
    9.6131    -7.0722
    1.4470    -0.4751
    1.3044    -3.8948
    9.7873     0.9807
   15.1782    -0.8018
   12.3293    -0.8011
    4.1638     2.0201
   12.1586     0.7786
   11.1860     0.7775
    5.7847     5.8483
   12.5585    -0.1985
   -0.0578    -0.1387
   13.4060    -0.1796
   12.6254    -0.1820
    8.6183    -5.1982
    2.4480     0.7453
    6.0272     5.3071
    7.7632    -6.3733
    5.8998    -4.4537
    0.8833     2.3696
   11.6631     0.1675
    5.1838    -8.7728
    3.6033     4.7708
   13.8141    -0.2801
    5.0151    -6.2172
    4.0679     5.1508
   11.9346    -1.2320
    4.4985     6.5762
    3.5931     0.5141
   10.8591    -1.2722
    3.7217     5.4076
    7.5276    -3.3858
    5.4532    -6.6780
   12.2795    -0.5986
    4.8552     3.3075
   -0.2823     1.7262
   -1.0855    -2.9251
    7.9809    -5.0400
   13.7287    -0.3976
   13.0175     0.8439
    4.7385    -4.2060
   11.1182     1.2467
    7.1153    -7.0313
    6.1614     5.3908
   -0.2887    -2.7520
   12.1936    -2.6133
    1.5655     2.5955
    6.4959    -5.9574
    4.1679     5.1613
   -0.4811    -0.5091
    5.8834     4.8308
    5.5193     6.3089
    6.5666    -5.4071
   12.8112     2.2544
    5.1723    -6.1719
    5.0197     4.0828
    6.3595     3.8783
    6.2562    -6.8009
   12.2300    -1.2001
    1.0002     0.6880
   11.4975     0.3288
    6.9441     4.5949
   10.7050    -0.7809
    3.1934     2.8189
    5.0505     1.3296
   12.7491    -1.3277
    1.8067     0.2732
   14.7688    -0.5377
   10.1407    -1.1290
   13.8338    -0.5084
   12.1700     1.6100
    3.8363     6.2496
   -2.5464    -4.5800
    1.5248    -0.4161
    4.7389     4.8018
    1.5427     2.7851
   11.2469    -1.1924
    1.1385     1.0460
    4.1993     5.1661
    2.4406     1.6309
    4.1433     5.6677
    2.1078     3.2617
    1.4354     2.5433
    7.5575    -5.0825
    6.5122    -3.9358
    1.0252     2.2396
    1.8605     0.6444
   11.7646     0.7054
    4.9402    -8.7569
    0.7802     2.4358
    8.0756    -0.8565
   12.5497    -0.5138
    4.0164     4.8269
    6.1169    -4.4392
    3.0449     5.3177
    5.1780     3.6962
   11.8111     1.6193
    7.9950    -8.2844
    5.5131     4.9003
    4.8279     4.1312
    5.7410     4.8365
    2.8579     1.2507
    1.3489    -1.2356
   13.2718    -0.6085
    5.3731     6.8895
   -2.7777     2.6434
    1.8990     3.0775
   14.1569    -2.7381
    2.9287    -5.9150
    7.2590    -3.5496
   14.1073     1.0162
   13.6941     0.5712
    5.2136    -3.7345
   11.4348    -2.0603
   12.2132    -0.3951
    2.8886     0.9008
    5.5318     5.3956
    6.6331     5.1399
   13.1931     0.4322
    5.1831    -7.0470
    0.8080     3.6885
    0.2763     0.1167
    5.1256     4.9675
   10.0821    -1.4128
   12.6327     2.1124
    5.2927     5.3991
    8.7810    -7.2656
    4.9872     6.4054
    4.3333     5.2677
   13.0393     0.4546
   -1.8484     1.3692
   10.7888    -0.3727
    5.6793     5.0605
   12.0834     0.8918
    4.1541     4.0793
   10.7834    -0.3868
    9.6853    -8.0155
   12.5533     0.4803
    4.1002     5.3973
   10.2687    -6.2075
    2.8000    -0.7647
    6.9167    -6.0580
    6.5863    -3.0312
   12.5521    -0.2782
    0.7148    -0.9735
    6.6668     5.6612
    5.7391     5.7860
    8.6496    -0.1310
    8.9705    -7.6476
    3.3744     3.8491
    7.4610    -5.8586
    6.0730    -5.2428
    6.6984     6.3638
   11.0450     0.6908
    0.8668     0.8422
    7.7132    -8.1069
    0.5729    -0.3944
    9.2888    -5.1520
   13.8860     3.7488
    5.8710     4.1203
    4.6328     5.5063
    5.9521     6.1541
    9.1137    -5.9716
    5.4363    -3.2685
    0.8386    -2.6965
   12.6671     1.4945
   10.9253     0.1824
    3.8650    -8.8037
    4.8394     4.5202
    5.6200     4.8206
    1.3095     5.9450
    5.8394     4.9857
   11.3435     0.5663
    4.2489     4.5351
    9.7669    -7.9980
   -0.7129     1.8047
   -0.7961     2.1561
    5.7168    -5.7552
    5.1187    -7.7288
   -1.4777    -1.6063
    1.9760     2.3250
    4.1412     6.0116
    5.1762    -7.7839
    3.7925     4.3219
    3.3234     5.0287
    4.7642     3.5238
    9.2129    -7.6144
    5.6767     5.1985
    2.8848    -6.7697
    2.8678    -0.5314
   11.2360     0.2778
    4.1718     4.6032
    1.1920     1.1608
   11.4718    -3.2444
    5.5828    -4.5545
    3.9813     3.9738
    2.6269     0.4305
    6.2243    -6.0651
    4.8558     3.5775
   13.3689    -1.5876
    7.1200    -8.3719
   10.3282     0.4270
   12.8384    -1.5131
    5.4812     6.4709
   -1.7273    -0.8953
   12.4864    -1.4199
    4.9603     0.9854
    7.0906    -4.5559
    2.3812     5.9619
   13.4111    -0.6177
   -0.0303     1.1290
    4.7075     3.7998
    5.0524     3.6773
    9.9188    -6.2474
    0.8442     3.0099
   11.3229     0.5163
    2.8592     1.0325
    4.9668    -1.3869
   13.2862    -0.4411
   -0.1732    -3.5453
    0.5922     2.1765
    4.0793    -3.1727
   11.5955    -2.0692
   12.3694    -0.9617
    7.6011    -4.7044
    2.0354     2.1998
    7.3213    -4.8571
    4.4564     4.1523
    0.4811    -0.3678
    1.4527     0.7028
    6.1654    -4.6950
    4.1824     4.3441
   -3.1536     0.9427
    1.9108     1.2035
    2.5971    -0.5590
    9.4483     0.0759
    9.5172    -5.3404
   -0.0204    -2.0005
   11.5164     0.7160
    0.7997     4.5597
    4.5505    -7.5620
   11.7813     1.5802
    6.6148     2.4927
   12.0219    -0.9242
    5.3515    -6.6713
    5.2927     5.3754
    5.5607    -6.5320
   12.9474    -1.5780
    5.7787     0.6211
    5.3126     4.5727
    1.7527     2.6304
    4.0617     4.5102
    4.7077    -5.3818
    4.2773    -2.7763
    4.6813     3.9303
   11.6672    -2.4737
    6.0016     4.1908
   12.1127     1.9770
    6.0461    -4.2971
    6.1553    -7.8566
   12.3238     0.2068
    4.1653     4.2656
    8.6266    -6.3066
    6.0450    -4.5462
    4.7538     6.3146
   11.8319     0.0796
    6.5284     4.7516
    3.6498     6.6869
   11.7903     1.2479
    2.0584    -6.5488
    3.6904     3.9060
    5.2813     4.0320
   11.1486    -1.1250
    5.0374    -6.1335
    1.4257     3.4657
    4.9601     4.9529
   10.4209    -0.6433
   10.9088     0.8734
    4.9985    -9.8292
    2.9309     1.1470
   10.0264     1.3901
   12.0535    -0.0577
    3.7387     4.8412
   12.8805     1.4983
    5.4437    -9.4530
    3.9897    -7.8298
    5.2295    -3.2926
    6.5851     4.4122
   12.9799    -1.0400
    7.1118    -3.4748
   12.3355     0.5564
   -0.5121     1.6991
    4.5854     3.6867
   -1.3409     1.1159
    2.3526     0.7264
    9.9878    -6.6721
    8.5155     7.6644
   11.3988    -1.5069
    3.7722     5.3064
    3.6707   -10.1125
    7.3357    -8.7909
   12.0532    -0.6530
    3.4870    -5.7441
    3.5467    -0.0145
    3.9686     4.0651
    9.5775     1.8639
    0.7472     2.6376
   13.9343    -1.0963
    4.0905     0.1310
    5.2336    -1.9194
    1.9901     0.9091
    4.1414     6.3566
    5.3086    -9.6453
    2.8069    -6.6328
    1.2713    -5.2583
    3.4366    -0.4306
    8.9581    -6.7839
    4.6953     0.0129
   12.9000     1.3085
    4.3035    -4.5510
    2.3808     3.5053
    2.0617     0.9403
    0.5210     0.2048
    5.1784    -6.1894
   12.7820    -0.4110
   12.5193     0.1924
    4.5799     4.4549
    4.1751     4.2567
    5.1070     5.6521
   -0.8987     2.7502
   -0.0345    -3.3193
   10.6311     0.5893
   13.1318    -0.1262
    4.2758    -0.7908
    7.4108    -3.1180
    6.5560    -4.9783
   11.6512    -0.6808
    6.9290   -11.8954
    6.4240    -5.6550
    4.5244   -12.4587
   11.4135    -0.9742
    3.4398    -6.5221
    4.4131     5.1531
   14.8577    -1.2639
    4.2581     3.4471
    4.2788    -5.5836
    4.7721    -6.7765
    5.5807     3.9006
    6.1422    -8.0539
    3.4222     0.4482
    6.9084    -7.2288
    9.4384    -1.1768
    6.4660    -1.7375
    2.2092     2.5344
    4.9888     5.8240
    1.5702    -0.3423
   12.3836    -1.1756
    4.5525     5.1071
   11.6162    -0.0686
   -1.3360    -1.0886
   13.6903    -1.0074
   12.5375    -1.4312
   11.7674     1.1523
   -0.2457    -0.6672
   10.2111     0.1323
    5.8781    -6.4915
   10.1591     2.1399
   14.4305     1.6959
    5.7533     6.3173
    7.0201     5.4242
    0.3380     0.5053
    5.4182    -4.6757
   -1.2927     3.2475
    3.8356     5.7200
    6.6273    -9.0764
